ID,Pattern,Background,MeanV,Frame,Left,Right,Up,Down
T08_HmM_v44,Averaged,Mean,68.8475,108,9.42E-05,2.01E-05,7.64E-05,2.93E-05
T08_HmM_v44,Averaged,Mean,68.8475,109,9.40E-05,2.01E-05,7.56E-05,4.24E-05
T08_HmM_v44,Averaged,Mean,68.8475,110,9.35E-05,1.91E-05,7.55E-05,5.44E-05
T08_HmM_v44,Averaged,Mean,68.8475,111,9.31E-05,1.75E-05,7.56E-05,6.42E-05
T08_HmM_v44,Averaged,Mean,68.8475,112,9.25E-05,1.57E-05,7.62E-05,7.08E-05
T08_HmM_v44,Averaged,Mean,68.8475,113,9.12E-05,1.41E-05,7.74E-05,7.38E-05
T08_HmM_v44,Averaged,Mean,68.8475,114,8.89E-05,1.31E-05,7.92E-05,7.27E-05
T08_HmM_v44,Averaged,Mean,68.8475,115,8.53E-05,1.30E-05,8.16E-05,6.73E-05
T08_HmM_v44,Averaged,Mean,68.8475,116,8.06E-05,1.38E-05,8.43E-05,5.74E-05
T08_HmM_v44,Averaged,Mean,68.8475,117,7.53E-05,1.57E-05,8.69E-05,4.35E-05
T08_HmM_v44,Averaged,Mean,68.8475,118,7.00E-05,1.83E-05,8.97E-05,2.71E-05
T08_HmM_v44,Averaged,Mean,68.8475,119,6.62E-05,2.24E-05,9.50E-05,1.21E-05
T08_HmM_v44,Averaged,Mean,68.8475,120,6.75E-05,3.09E-05,0.0001,7.31E-06
T08_HmM_v44,Averaged,Mean,68.8475,121,7.11E-05,4.03E-05,0.0001,6.06E-06
T08_HmM_v44,Averaged,Mean,68.8475,122,7.47E-05,4.85E-05,0.0001,5.83E-06
T08_HmM_v44,Averaged,Mean,68.8475,123,7.75E-05,5.45E-05,0.0002,6.21E-06
T08_HmM_v44,Averaged,Mean,68.8475,124,7.91E-05,5.83E-05,0.0002,7.22E-06
T08_HmM_v44,Averaged,Mean,68.8475,125,7.91E-05,5.98E-05,0.0002,8.49E-06
T08_HmM_v44,Averaged,Mean,68.8475,126,7.72E-05,5.91E-05,0.0002,9.70E-06
T08_HmM_v44,Averaged,Mean,68.8475,127,7.33E-05,5.65E-05,0.0002,1.07E-05
T08_HmM_v44,White,Mean,255,0,0.0272,0.0043,0.0128,0.0153
T08_HmM_v44,White,Mean,255,1,0.0285,0.0062,0.0155,0.0164
T08_HmM_v44,White,Mean,255,2,0.0284,0.0092,0.0194,0.0171
T08_HmM_v44,White,Mean,255,3,0.0271,0.0138,0.0251,0.0175
T08_HmM_v44,White,Mean,255,4,0.0249,0.021,0.0331,0.0178
T08_HmM_v44,White,Mean,255,5,0.0222,0.0312,0.0437,0.018
T08_HmM_v44,White,Mean,255,6,0.0196,0.0445,0.0566,0.018
T08_HmM_v44,White,Mean,255,7,0.0175,0.0605,0.0712,0.0177
T08_HmM_v44,White,Mean,255,8,0.0172,0.0792,0.087,0.0174
T08_HmM_v44,White,Mean,255,9,0.0183,0.0988,0.1034,0.0175
T08_HmM_v44,White,Mean,255,10,0.0202,0.1169,0.1195,0.0183
T08_HmM_v44,White,Mean,255,11,0.0229,0.1323,0.1345,0.0199
T08_HmM_v44,White,Mean,255,12,0.0263,0.1444,0.1473,0.0218
T08_HmM_v44,White,Mean,255,13,0.0303,0.1527,0.1575,0.0235
T08_HmM_v44,White,Mean,255,14,0.0346,0.1576,0.1649,0.0246
T08_HmM_v44,White,Mean,255,15,0.039,0.1596,0.1698,0.0248
T08_HmM_v44,White,Mean,255,16,0.0431,0.1593,0.1726,0.0241
T08_HmM_v44,White,Mean,255,17,0.0468,0.1571,0.1733,0.0226
T08_HmM_v44,White,Mean,255,18,0.05,0.1527,0.1719,0.0211
T08_HmM_v44,White,Mean,255,19,0.053,0.1457,0.1683,0.0206
T08_HmM_v44,White,Mean,255,20,0.0552,0.1347,0.1608,0.0212
T08_HmM_v44,White,Mean,255,21,0.0562,0.1185,0.1477,0.0222
T08_HmM_v44,White,Mean,255,22,0.0573,0.0983,0.1293,0.0241
T08_HmM_v44,White,Mean,255,23,0.0657,0.0825,0.1099,0.0302
T08_HmM_v44,White,Mean,255,24,0.0807,0.0719,0.0925,0.0416
T08_HmM_v44,White,Mean,255,25,0.0997,0.0664,0.0812,0.0597
T08_HmM_v44,White,Mean,255,26,0.1218,0.0673,0.0761,0.0823
T08_HmM_v44,White,Mean,255,27,0.1408,0.0702,0.0731,0.1035
T08_HmM_v44,White,Mean,255,28,0.1525,0.0719,0.0697,0.1194
T08_HmM_v44,White,Mean,255,29,0.1568,0.0732,0.0658,0.1291
T08_HmM_v44,White,Mean,255,30,0.1557,0.0759,0.0627,0.1327
T08_HmM_v44,White,Mean,255,31,0.1511,0.0817,0.0612,0.1304
T08_HmM_v44,White,Mean,255,32,0.1445,0.0913,0.0638,0.1235
T08_HmM_v44,White,Mean,255,33,0.1363,0.1041,0.0723,0.113
T08_HmM_v44,White,Mean,255,34,0.1259,0.1182,0.0884,0.1003
T08_HmM_v44,White,Mean,255,35,0.1124,0.1313,0.1132,0.087
T08_HmM_v44,White,Mean,255,36,0.0965,0.1425,0.1461,0.0739
T08_HmM_v44,White,Mean,255,37,0.0819,0.1543,0.1847,0.0606
T08_HmM_v44,White,Mean,255,38,0.0717,0.1691,0.2263,0.0475
T08_HmM_v44,White,Mean,255,39,0.0681,0.1889,0.2714,0.0381
T08_HmM_v44,White,Mean,255,40,0.073,0.2157,0.323,0.0385
T08_HmM_v44,White,Mean,255,41,0.0855,0.2497,0.3781,0.048
T08_HmM_v44,White,Mean,255,42,0.0987,0.285,0.43,0.061
T08_HmM_v44,White,Mean,255,43,0.1061,0.3163,0.4738,0.0724
T08_HmM_v44,White,Mean,255,44,0.1059,0.3421,0.508,0.0797
T08_HmM_v44,White,Mean,255,45,0.098,0.3622,0.5324,0.0813
T08_HmM_v44,White,Mean,255,46,0.0836,0.3764,0.5479,0.0766
T08_HmM_v44,White,Mean,255,47,0.0664,0.3866,0.5554,0.066
T08_HmM_v44,White,Mean,255,48,0.0496,0.3928,0.557,0.0516
T08_HmM_v44,White,Mean,255,49,0.0363,0.3956,0.5553,0.0371
T08_HmM_v44,White,Mean,255,50,0.029,0.3951,0.553,0.0266
T08_HmM_v44,White,Mean,255,51,0.0303,0.3927,0.5517,0.0231
T08_HmM_v44,White,Mean,255,52,0.0419,0.3898,0.5518,0.0275
T08_HmM_v44,White,Mean,255,53,0.0623,0.3861,0.5516,0.0383
T08_HmM_v44,White,Mean,255,54,0.0884,0.3803,0.5484,0.0511
T08_HmM_v44,White,Mean,255,55,0.1176,0.3719,0.5388,0.0611
T08_HmM_v44,White,Mean,255,56,0.148,0.3605,0.5221,0.0652
T08_HmM_v44,White,Mean,255,57,0.1781,0.3455,0.4993,0.0627
T08_HmM_v44,White,Mean,255,58,0.2075,0.3266,0.4724,0.0543
T08_HmM_v44,White,Mean,255,59,0.2351,0.3032,0.4431,0.0418
T08_HmM_v44,White,Mean,255,60,0.259,0.2739,0.413,0.0282
T08_HmM_v44,White,Mean,255,61,0.2773,0.2391,0.3828,0.0163
T08_HmM_v44,White,Mean,255,62,0.2887,0.2003,0.3519,0.0079
T08_HmM_v44,White,Mean,255,63,0.2927,0.1606,0.3188,0.0037
T08_HmM_v44,White,Mean,255,64,0.2959,0.1291,0.285,0.0062
T08_HmM_v44,White,Mean,255,65,0.3012,0.1097,0.2566,0.0212
T08_HmM_v44,White,Mean,255,66,0.3031,0.0954,0.2322,0.0453
T08_HmM_v44,White,Mean,255,67,0.3001,0.0824,0.2098,0.0741
T08_HmM_v44,White,Mean,255,68,0.2944,0.0692,0.1882,0.1037
T08_HmM_v44,White,Mean,255,69,0.2884,0.0559,0.167,0.1307
T08_HmM_v44,White,Mean,255,70,0.2843,0.0431,0.1463,0.1528
T08_HmM_v44,White,Mean,255,71,0.2823,0.0319,0.1273,0.169
T08_HmM_v44,White,Mean,255,72,0.2805,0.0225,0.1114,0.1785
T08_HmM_v44,White,Mean,255,73,0.2768,0.0151,0.1012,0.1816
T08_HmM_v44,White,Mean,255,74,0.2702,0.0112,0.1003,0.18
T08_HmM_v44,White,Mean,255,75,0.2616,0.0126,0.1115,0.175
T08_HmM_v44,White,Mean,255,76,0.2527,0.0203,0.1337,0.1652
T08_HmM_v44,White,Mean,255,77,0.2442,0.0337,0.1634,0.1477
T08_HmM_v44,White,Mean,255,78,0.237,0.0511,0.1957,0.1204
T08_HmM_v44,White,Mean,255,79,0.2318,0.0713,0.2273,0.0839
T08_HmM_v44,White,Mean,255,80,0.23,0.0944,0.2577,0.0423
T08_HmM_v44,White,Mean,255,81,0.2366,0.1253,0.2995,0.0135
T08_HmM_v44,White,Mean,255,82,0.2544,0.1681,0.3613,0.0107
T08_HmM_v44,White,Mean,255,83,0.2695,0.2107,0.4178,0.0121
T08_HmM_v44,White,Mean,255,84,0.2771,0.25,0.4656,0.0155
T08_HmM_v44,White,Mean,255,85,0.2747,0.2845,0.5039,0.0202
T08_HmM_v44,White,Mean,255,86,0.2613,0.3134,0.5333,0.0255
T08_HmM_v44,White,Mean,255,87,0.2377,0.3357,0.555,0.0306
T08_HmM_v44,White,Mean,255,88,0.2063,0.3509,0.5706,0.0348
T08_HmM_v44,White,Mean,255,89,0.1705,0.3591,0.58,0.0368
T08_HmM_v44,White,Mean,255,90,0.1352,0.361,0.5824,0.0349
T08_HmM_v44,White,Mean,255,91,0.1055,0.3584,0.5772,0.0282
T08_HmM_v44,White,Mean,255,92,0.0865,0.3539,0.5656,0.018
T08_HmM_v44,White,Mean,255,93,0.0832,0.3511,0.5557,0.0124
T08_HmM_v44,White,Mean,255,94,0.0994,0.3535,0.5549,0.0184
T08_HmM_v44,White,Mean,255,95,0.133,0.3596,0.5573,0.0292
T08_HmM_v44,White,Mean,255,96,0.1765,0.3629,0.5557,0.0362
T08_HmM_v44,White,Mean,255,97,0.2233,0.3581,0.5506,0.0385
T08_HmM_v44,White,Mean,255,98,0.2691,0.3427,0.5427,0.0358
T08_HmM_v44,White,Mean,255,99,0.3117,0.3168,0.5323,0.0286
T08_HmM_v44,White,Mean,255,100,0.3489,0.2819,0.5207,0.0199
T08_HmM_v44,White,Mean,255,101,0.3794,0.2414,0.5092,0.0137
T08_HmM_v44,White,Mean,255,102,0.4017,0.1993,0.4946,0.0104
T08_HmM_v44,White,Mean,255,103,0.4148,0.1594,0.4722,0.0086
T08_HmM_v44,White,Mean,255,104,0.4189,0.1252,0.4404,0.0091
T08_HmM_v44,White,Mean,255,105,0.4173,0.1007,0.4005,0.0133
T08_HmM_v44,White,Mean,255,106,0.4156,0.0889,0.3643,0.0316
T08_HmM_v44,White,Mean,255,107,0.415,0.0868,0.3451,0.0737
T08_HmM_v44,White,Mean,255,108,0.4148,0.0885,0.3365,0.1288
T08_HmM_v44,White,Mean,255,109,0.4142,0.0887,0.3332,0.1867
T08_HmM_v44,White,Mean,255,110,0.4121,0.0842,0.3325,0.2397
T08_HmM_v44,White,Mean,255,111,0.4102,0.0772,0.3332,0.2826
T08_HmM_v44,White,Mean,255,112,0.4074,0.0693,0.3358,0.3119
T08_HmM_v44,White,Mean,255,113,0.4018,0.0622,0.3409,0.3252
T08_HmM_v44,White,Mean,255,114,0.3914,0.0578,0.349,0.3205
T08_HmM_v44,White,Mean,255,115,0.3757,0.0572,0.3595,0.2964
T08_HmM_v44,White,Mean,255,116,0.3552,0.061,0.3712,0.2527
T08_HmM_v44,White,Mean,255,117,0.3318,0.069,0.3829,0.1917
T08_HmM_v44,White,Mean,255,118,0.3083,0.0805,0.3952,0.1194
T08_HmM_v44,White,Mean,255,119,0.2915,0.0986,0.4184,0.0532
T08_HmM_v44,White,Mean,255,120,0.2975,0.1361,0.4844,0.0322
T08_HmM_v44,White,Mean,255,121,0.313,0.1777,0.5572,0.0267
T08_HmM_v44,White,Mean,255,122,0.3289,0.2134,0.621,0.0257
T08_HmM_v44,White,Mean,255,123,0.3415,0.2401,0.6715,0.0274
T08_HmM_v44,White,Mean,255,124,0.3486,0.2568,0.7074,0.0318
T08_HmM_v44,White,Mean,255,125,0.3484,0.2634,0.7265,0.0374
T08_HmM_v44,White,Mean,255,126,0.34,0.2604,0.7274,0.0427
T08_HmM_v44,White,Mean,255,127,0.323,0.2487,0.7092,0.047
T09_PdF_v17,Black,Mean,0,0,0.0551,0.007,0.0061,0.0504
T09_PdF_v17,Black,Mean,0,1,0.0636,0.0085,0.0076,0.0578
T09_PdF_v17,Black,Mean,0,2,0.0716,0.0101,0.0094,0.0649
T09_PdF_v17,Black,Mean,0,3,0.0789,0.012,0.0114,0.0716
T09_PdF_v17,Black,Mean,0,4,0.0853,0.0142,0.0136,0.0775
T09_PdF_v17,Black,Mean,0,5,0.0904,0.0167,0.016,0.0828
T09_PdF_v17,Black,Mean,0,6,0.0943,0.0195,0.0186,0.0873
T09_PdF_v17,Black,Mean,0,7,0.0969,0.0226,0.0213,0.0913
T09_PdF_v17,Black,Mean,0,8,0.0984,0.026,0.0243,0.0946
T09_PdF_v17,Black,Mean,0,9,0.0988,0.0296,0.0273,0.0974
T09_PdF_v17,Black,Mean,0,10,0.098,0.0333,0.0305,0.0996
T09_PdF_v17,Black,Mean,0,11,0.0962,0.0372,0.0339,0.1011
T09_PdF_v17,Black,Mean,0,12,0.0935,0.0411,0.0374,0.1019
T09_PdF_v17,Black,Mean,0,13,0.09,0.045,0.0411,0.1018
T09_PdF_v17,Black,Mean,0,14,0.0857,0.0488,0.0449,0.1007
T09_PdF_v17,Black,Mean,0,15,0.0808,0.0526,0.0487,0.0985
T09_PdF_v17,Black,Mean,0,16,0.0756,0.0563,0.0524,0.095
T09_PdF_v17,Black,Mean,0,17,0.0701,0.0599,0.056,0.0904
T09_PdF_v17,Black,Mean,0,18,0.0646,0.0636,0.0598,0.0851
T09_PdF_v17,Black,Mean,0,19,0.0601,0.068,0.0643,0.0798
T09_PdF_v17,Black,Mean,0,20,0.056,0.0727,0.0693,0.0744
T09_PdF_v17,Black,Mean,0,21,0.0519,0.0771,0.0743,0.0687
T09_PdF_v17,Black,Mean,0,22,0.0479,0.0813,0.0794,0.0626
T09_PdF_v17,Black,Mean,0,23,0.0444,0.0855,0.0847,0.0564
T09_PdF_v17,Black,Mean,0,24,0.0411,0.0896,0.0901,0.0499
T09_PdF_v17,Black,Mean,0,25,0.0377,0.0932,0.0954,0.0431
T09_PdF_v17,Black,Mean,0,26,0.0341,0.0959,0.1006,0.0359
T09_PdF_v17,Black,Mean,0,27,0.0303,0.098,0.1061,0.0288
T09_PdF_v17,Black,Mean,0,28,0.0264,0.0996,0.1119,0.0222
T09_PdF_v17,Black,Mean,0,29,0.0229,0.101,0.1183,0.0166
T09_PdF_v17,Black,Mean,0,30,0.02,0.1028,0.1253,0.0125
T09_PdF_v17,Black,Mean,0,31,0.0179,0.1053,0.1327,0.0103
T09_PdF_v17,Black,Mean,0,32,0.0166,0.1086,0.1397,0.0092
T09_PdF_v17,Black,Mean,0,33,0.0162,0.1129,0.1459,0.0093
T09_PdF_v17,Black,Mean,0,34,0.0167,0.1181,0.1509,0.0101
T09_PdF_v17,Black,Mean,0,35,0.0174,0.1237,0.1548,0.0117
T09_PdF_v17,Black,Mean,0,36,0.0181,0.1291,0.1578,0.0138
T09_PdF_v17,Black,Mean,0,37,0.0185,0.134,0.1599,0.0163
T09_PdF_v17,Black,Mean,0,38,0.0186,0.1381,0.1613,0.0188
T09_PdF_v17,Black,Mean,0,39,0.0182,0.1412,0.162,0.0212
T09_PdF_v17,Black,Mean,0,40,0.0174,0.1433,0.1619,0.0234
T09_PdF_v17,Black,Mean,0,41,0.0163,0.1442,0.1607,0.0251
T09_PdF_v17,Black,Mean,0,42,0.0148,0.1439,0.1581,0.0264
T09_PdF_v17,Black,Mean,0,43,0.0132,0.1423,0.1532,0.0271
T09_PdF_v17,Black,Mean,0,44,0.0114,0.1392,0.1456,0.0274
T09_PdF_v17,Black,Mean,0,45,0.0096,0.1341,0.1345,0.0272
T09_PdF_v17,Black,Mean,0,46,0.0079,0.1267,0.1196,0.0265
T09_PdF_v17,Black,Mean,0,47,0.0063,0.1168,0.1011,0.0253
T09_PdF_v17,Black,Mean,0,48,0.0051,0.1042,0.0801,0.0241
T09_PdF_v17,Black,Mean,0,49,0.0047,0.0899,0.0605,0.0254
T09_PdF_v17,Black,Mean,0,50,0.0063,0.0758,0.051,0.0361
T09_PdF_v17,Black,Mean,0,51,0.0118,0.0652,0.0461,0.0488
T09_PdF_v17,Black,Mean,0,52,0.0228,0.0613,0.0443,0.0604
T09_PdF_v17,Black,Mean,0,53,0.0342,0.0603,0.0453,0.0695
T09_PdF_v17,Black,Mean,0,54,0.0432,0.0606,0.049,0.0758
T09_PdF_v17,Black,Mean,0,55,0.0487,0.0617,0.0541,0.0781
T09_PdF_v17,Black,Mean,0,56,0.0509,0.0632,0.0598,0.0767
T09_PdF_v17,Black,Mean,0,57,0.0504,0.0651,0.066,0.0724
T09_PdF_v17,Black,Mean,0,58,0.0483,0.0674,0.0723,0.0661
T09_PdF_v17,Black,Mean,0,59,0.0459,0.0701,0.0787,0.0586
T09_PdF_v17,Black,Mean,0,60,0.0442,0.0727,0.0852,0.0506
T09_PdF_v17,Black,Mean,0,61,0.0432,0.0745,0.0917,0.0423
T09_PdF_v17,Black,Mean,0,62,0.0425,0.0745,0.0979,0.0339
T09_PdF_v17,Black,Mean,0,63,0.0421,0.0724,0.1041,0.0255
T09_PdF_v17,Black,Mean,0,64,0.0422,0.0684,0.1108,0.0178
T09_PdF_v17,Black,Mean,0,65,0.0435,0.0636,0.119,0.012
T09_PdF_v17,Black,Mean,0,66,0.0465,0.0589,0.129,0.0088
T09_PdF_v17,Black,Mean,0,67,0.0508,0.0546,0.1392,0.0069
T09_PdF_v17,Black,Mean,0,68,0.0567,0.0511,0.1489,0.0061
T09_PdF_v17,Black,Mean,0,69,0.0642,0.0488,0.1578,0.0064
T09_PdF_v17,Black,Mean,0,70,0.0727,0.0475,0.1652,0.0075
T09_PdF_v17,Black,Mean,0,71,0.0819,0.0469,0.1711,0.0093
T09_PdF_v17,Black,Mean,0,72,0.0918,0.0468,0.1758,0.012
T09_PdF_v17,Black,Mean,0,73,0.1023,0.0473,0.1793,0.0153
T09_PdF_v17,Black,Mean,0,74,0.1133,0.0481,0.1818,0.0193
T09_PdF_v17,Black,Mean,0,75,0.1246,0.0491,0.1837,0.0238
T09_PdF_v17,Black,Mean,0,76,0.1358,0.0502,0.1853,0.0289
T09_PdF_v17,Black,Mean,0,77,0.1464,0.0514,0.1866,0.0344
T09_PdF_v17,Black,Mean,0,78,0.1554,0.0527,0.1874,0.0396
T09_PdF_v17,Black,Mean,0,79,0.1612,0.0538,0.1871,0.0435
T09_PdF_v17,Black,Mean,0,80,0.1625,0.0545,0.1857,0.0455
T09_PdF_v17,Black,Mean,0,81,0.1581,0.0547,0.1829,0.0448
T09_PdF_v17,Black,Mean,0,82,0.1476,0.0543,0.1784,0.0406
T09_PdF_v17,Black,Mean,0,83,0.132,0.054,0.1727,0.0334
T09_PdF_v17,Black,Mean,0,84,0.1151,0.0564,0.1678,0.0255
T09_PdF_v17,Black,Mean,0,85,0.1012,0.0636,0.1645,0.0183
T09_PdF_v17,Black,Mean,0,86,0.0963,0.0798,0.1677,0.0176
T09_PdF_v17,Black,Mean,0,87,0.0953,0.0979,0.1722,0.0189
T09_PdF_v17,Black,Mean,0,88,0.0933,0.112,0.1743,0.0191
T09_PdF_v17,Black,Mean,0,89,0.0904,0.1217,0.1732,0.018
T09_PdF_v17,Black,Mean,0,90,0.0863,0.1271,0.1689,0.0156
T09_PdF_v17,Black,Mean,0,91,0.0807,0.1286,0.1619,0.0127
T09_PdF_v17,Black,Mean,0,92,0.0737,0.1269,0.1528,0.01
T09_PdF_v17,Black,Mean,0,93,0.0655,0.1227,0.1416,0.0079
T09_PdF_v17,Black,Mean,0,94,0.0571,0.1173,0.1284,0.0064
T09_PdF_v17,Black,Mean,0,95,0.0495,0.1116,0.1141,0.0062
T09_PdF_v17,Black,Mean,0,96,0.0436,0.1069,0.1008,0.0087
T09_PdF_v17,Black,Mean,0,97,0.0409,0.1046,0.0951,0.0192
T09_PdF_v17,Black,Mean,0,98,0.0393,0.103,0.093,0.0326
T09_PdF_v17,Black,Mean,0,99,0.0378,0.1014,0.0936,0.0463
T09_PdF_v17,Black,Mean,0,100,0.0363,0.0999,0.0962,0.0588
T09_PdF_v17,Black,Mean,0,101,0.035,0.0983,0.1006,0.0688
T09_PdF_v17,Black,Mean,0,102,0.0344,0.0965,0.1063,0.0754
T09_PdF_v17,Black,Mean,0,103,0.0345,0.0937,0.1124,0.0778
T09_PdF_v17,Black,Mean,0,104,0.0352,0.089,0.1182,0.0752
T09_PdF_v17,Black,Mean,0,105,0.0364,0.0816,0.1227,0.0675
T09_PdF_v17,Black,Mean,0,106,0.038,0.0713,0.1255,0.0548
T09_PdF_v17,Black,Mean,0,107,0.0402,0.0588,0.1268,0.0387
T09_PdF_v17,Black,Mean,0,108,0.0451,0.047,0.1288,0.0229
T09_PdF_v17,Black,Mean,0,109,0.0574,0.0421,0.1371,0.0144
T09_PdF_v17,Black,Mean,0,110,0.0727,0.041,0.1487,0.0119
T09_PdF_v17,Black,Mean,0,111,0.0859,0.0396,0.1575,0.0102
T09_PdF_v17,Black,Mean,0,112,0.0959,0.0377,0.1625,0.0087
T09_PdF_v17,Black,Mean,0,113,0.1025,0.0353,0.1637,0.0075
T09_PdF_v17,Black,Mean,0,114,0.106,0.0327,0.1615,0.0064
T09_PdF_v17,Black,Mean,0,115,0.1073,0.0302,0.1567,0.0055
T09_PdF_v17,Black,Mean,0,116,0.1078,0.0286,0.1498,0.0048
T09_PdF_v17,Black,Mean,0,117,0.109,0.0287,0.1424,0.0052
T09_PdF_v17,Black,Mean,0,118,0.1114,0.0302,0.1349,0.0066
T09_PdF_v17,Black,Mean,0,119,0.1146,0.0321,0.1272,0.0088
T09_PdF_v17,Black,Mean,0,120,0.1185,0.034,0.1197,0.0118
T09_PdF_v17,Black,Mean,0,121,0.1226,0.0351,0.1131,0.0159
T09_PdF_v17,Black,Mean,0,122,0.1264,0.0354,0.108,0.0211
T09_PdF_v17,Black,Mean,0,123,0.1297,0.0348,0.1048,0.0273
T09_PdF_v17,Black,Mean,0,124,0.1323,0.034,0.1034,0.0336
T09_PdF_v17,Black,Mean,0,125,0.1338,0.0334,0.1035,0.0389
T09_PdF_v17,Black,Mean,0,126,0.1332,0.0329,0.1045,0.042
T09_PdF_v17,Black,Mean,0,127,0.1299,0.0327,0.1055,0.0417
T09_PdF_v17,Black,Mean,0,128,0.1231,0.0327,0.1061,0.0375
T09_PdF_v17,Black,Mean,0,129,0.1128,0.0331,0.1059,0.0296
T09_PdF_v17,Black,Mean,0,130,0.0998,0.0345,0.1054,0.0194
T09_PdF_v17,Black,Mean,0,131,0.087,0.039,0.1065,0.0098
T09_PdF_v17,Black,Mean,0,132,0.0798,0.0509,0.1119,0.005
T09_PdF_v17,Black,Mean,0,133,0.0768,0.0676,0.1193,0.0037
T09_PdF_v17,Black,Mean,0,134,0.074,0.0836,0.1253,0.0032
T09_PdF_v17,Black,Mean,0,135,0.0709,0.0976,0.129,0.0031
T09_PdF_v17,Black,Mean,0,136,0.0674,0.1088,0.1304,0.0032
T09_PdF_v17,Black,Mean,0,137,0.0633,0.1168,0.1302,0.0043
T09_PdF_v17,Black,Mean,0,138,0.0584,0.1218,0.1287,0.0063
T09_PdF_v17,Black,Mean,0,139,0.053,0.1243,0.1259,0.0089
T09_PdF_v17,Black,Mean,0,140,0.0473,0.1253,0.122,0.0124
T09_PdF_v17,Black,Mean,0,141,0.0424,0.1265,0.1176,0.0174
T09_PdF_v17,Black,Mean,0,142,0.0391,0.129,0.1133,0.0242
T09_PdF_v17,Black,Mean,0,143,0.0365,0.1322,0.1096,0.0331
T09_PdF_v17,Black,Mean,0,144,0.034,0.1354,0.1073,0.0446
T09_PdF_v17,Black,Mean,0,145,0.0312,0.1381,0.1071,0.0586
T09_PdF_v17,Black,Mean,0,146,0.0283,0.1398,0.1092,0.0747
T09_PdF_v17,Black,Mean,0,147,0.0255,0.14,0.111,0.0893
T09_PdF_v17,Black,Mean,0,148,0.0227,0.1382,0.1104,0.0998
T09_PdF_v17,Black,Mean,0,149,0.0202,0.1339,0.1071,0.1054
T09_PdF_v17,Black,Mean,0,150,0.018,0.127,0.101,0.1058
T09_PdF_v17,Patterned,Mean,88.844,0,0.0803,0.022,0.026,0.0244
T09_PdF_v17,Patterned,Mean,88.844,1,0.0919,0.0276,0.032,0.0282
T09_PdF_v17,Patterned,Mean,88.844,2,0.1023,0.0337,0.0385,0.0318
T09_PdF_v17,Patterned,Mean,88.844,3,0.1109,0.0402,0.0454,0.0351
T09_PdF_v17,Patterned,Mean,88.844,4,0.1174,0.047,0.0524,0.0379
T09_PdF_v17,Patterned,Mean,88.844,5,0.1216,0.0539,0.0594,0.0403
T09_PdF_v17,Patterned,Mean,88.844,6,0.1234,0.0607,0.0662,0.0422
T09_PdF_v17,Patterned,Mean,88.844,7,0.1229,0.0673,0.0725,0.0434
T09_PdF_v17,Patterned,Mean,88.844,8,0.1204,0.0737,0.0783,0.044
T09_PdF_v17,Patterned,Mean,88.844,9,0.116,0.0798,0.0833,0.044
T09_PdF_v17,Patterned,Mean,88.844,10,0.1101,0.0854,0.0878,0.0434
T09_PdF_v17,Patterned,Mean,88.844,11,0.1026,0.0904,0.0915,0.0423
T09_PdF_v17,Patterned,Mean,88.844,12,0.0936,0.0947,0.0946,0.0408
T09_PdF_v17,Patterned,Mean,88.844,13,0.0834,0.0986,0.0973,0.0392
T09_PdF_v17,Patterned,Mean,88.844,14,0.0724,0.1021,0.0999,0.0377
T09_PdF_v17,Patterned,Mean,88.844,15,0.0609,0.1057,0.1023,0.0365
T09_PdF_v17,Patterned,Mean,88.844,16,0.0494,0.1097,0.1045,0.0355
T09_PdF_v17,Patterned,Mean,88.844,17,0.0398,0.1157,0.107,0.0352
T09_PdF_v17,Patterned,Mean,88.844,18,0.0353,0.1265,0.1119,0.0376
T09_PdF_v17,Patterned,Mean,88.844,19,0.0343,0.1401,0.1188,0.0422
T09_PdF_v17,Patterned,Mean,88.844,20,0.0332,0.1525,0.1255,0.0467
T09_PdF_v17,Patterned,Mean,88.844,21,0.0317,0.163,0.1317,0.0506
T09_PdF_v17,Patterned,Mean,88.844,22,0.0296,0.171,0.137,0.0532
T09_PdF_v17,Patterned,Mean,88.844,23,0.027,0.1765,0.1415,0.0545
T09_PdF_v17,Patterned,Mean,88.844,24,0.0241,0.1796,0.1451,0.0545
T09_PdF_v17,Patterned,Mean,88.844,25,0.0212,0.1807,0.1482,0.0531
T09_PdF_v17,Patterned,Mean,88.844,26,0.0186,0.1802,0.151,0.0509
T09_PdF_v17,Patterned,Mean,88.844,27,0.0163,0.1788,0.1538,0.0482
T09_PdF_v17,Patterned,Mean,88.844,28,0.0145,0.1767,0.1566,0.0451
T09_PdF_v17,Patterned,Mean,88.844,29,0.0132,0.1743,0.1595,0.0419
T09_PdF_v17,Patterned,Mean,88.844,30,0.0124,0.1721,0.1625,0.0389
T09_PdF_v17,Patterned,Mean,88.844,31,0.0123,0.1701,0.1656,0.0363
T09_PdF_v17,Patterned,Mean,88.844,32,0.0129,0.1683,0.1686,0.034
T09_PdF_v17,Patterned,Mean,88.844,33,0.0141,0.1665,0.1713,0.0317
T09_PdF_v17,Patterned,Mean,88.844,34,0.0161,0.1644,0.1737,0.0294
T09_PdF_v17,Patterned,Mean,88.844,35,0.019,0.1619,0.1758,0.0269
T09_PdF_v17,Patterned,Mean,88.844,36,0.0225,0.1584,0.1777,0.0242
