"Population","Generation","ID","Wing","L_mean","L_stdev","L_x","L_y","P_mean","P_stdev","P_x","P_y","E_mean","E_stdev","E_x","E_y","VH_mean","VH_stdev","VH_x","VH_y","OA_mean","OA_stdev","OA_x","OA_y","DR_mean","DR_stdev","DR_x","DR_y"
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID19","hindwing",43.3475,19.7748,-0.0424,-4.485e-15,0.2447,0.0456,-2e-04,-3.738e-17,0.4546,0.1262,7.195e-05,0,-0.0578,0.137,4e-04,-1.661e-17,0.0148,0.0765,-3e-04,2.725e-18,-0.0406,0.0718,-4e-04,1.541e-19
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID20","forewing",65.3882,22.1225,-0.2548,-1.217e-14,0.2201,0.0337,3e-04,1.455e-17,0.3979,0.1917,-0.0032,8.085e-19,0.0442,0.0895,-7e-04,1.213e-18,0.0337,0.0903,-6e-04,1.213e-18,-0.0452,0.0697,6e-04,-6.064e-19
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID20","hindwing",86.4882,35.1696,-0.3934,-6.479e-15,0.2194,0.0278,-1e-04,0,0.8222,0.2436,-1.22e-05,-3.115e-17,0.332,0.1881,2e-04,9.863e-18,-0.1133,0.1885,-0.0012,0,0.0768,0.1192,4e-04,-1.038e-18
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID21","forewing",96.7175,51.4273,0.0825,-1.217e-14,0.2659,0.0349,1e-04,-1.455e-17,0.8252,0.2404,0.002,3.557e-17,0.1673,0.17,7e-04,0,0.0418,0.1765,0.0022,-8.085e-18,-0.0653,0.1222,-2e-04,-8.893e-18
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID21","hindwing",108.2447,42.8711,0.1065,7.476e-15,0.2742,0.0479,-6e-04,4.153e-17,0.7936,0.2902,0.0056,0,-0.0552,0.1708,-0.0013,-1.557e-18,0.0358,0.1463,-7.472e-05,-2.077e-18,-0.1143,0.1195,-0.001,0
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID22","forewing",71.0525,9.4331,-0.0232,-7.304e-15,0.2914,0.0463,1e-04,3.396e-17,0.1558,0.0495,-5e-04,-4.851e-18,0.0041,0.0365,-3e-04,-1.213e-18,0.0063,0.0287,6.804e-05,-5.306e-19,-0.0216,0.0201,-5.593e-06,6.064e-19
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID22","hindwing",68.9373,9.603,0.0017,6.479e-15,0.2811,0.0455,2e-04,-3.53e-17,0.1805,0.049,2e-04,-1.038e-17,0.0254,0.0338,4e-04,7.787e-19,-0.0058,0.0335,1e-04,2.596e-19,-0.0245,0.0223,8.687e-05,-4.672e-18
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID23","forewing",52.1509,27.5288,-0.1414,5.681e-15,0.2548,0.0402,1e-04,-3.234e-17,0.5162,0.102,2e-04,-1.455e-17,-0.1013,0.1151,0.001,-1.698e-17,-0.0281,0.139,-0.0018,-4.851e-18,-0.0192,0.0833,-6e-04,3.234e-18
"Pseudochazara_anthelea_BF_6",0,"Gen0_Mut0_ID23","hindwing",75.1855,28.8511,0.0091,1.096e-14,0.2621,0.0401,-3e-04,-1.661e-17,0.5933,0.1659,8.37e-05,-1.973e-17,0.0377,0.1593,-0.002,3.245e-20,0.0975,0.0988,0.001,-2.725e-18,-0.0492,0.0888,2.098e-05,-4.672e-18
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID2","forewing",60.8041,38.9712,0.1716,1.096e-14,0.2436,0.0427,5.943e-05,2.264e-17,0.7609,0.2811,0.0036,2.587e-17,0.2026,0.1989,0.0014,4.447e-18,-0.0222,0.1392,-4e-04,0,-0.0391,0.1188,3.84e-05,0
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID2","hindwing",49.7234,15.0042,0.1128,-4.485e-15,0.2611,0.0444,-5.519e-05,-4.153e-18,0.3522,0.0942,0.0015,-1.246e-17,-0.0174,0.0755,7e-04,1.038e-18,0.0193,0.0709,8e-04,-2.596e-18,-0.0492,0.051,2e-04,-2.855e-18
"Pseudochazara_anthelea_BF_6",20,"Gen17_Mut0_ID1","forewing",60.8296,39.4127,0.1666,6.492e-15,0.2475,0.0449,1e-04,3.234e-18,0.7548,0.2779,0.0034,-2.264e-17,0.2032,0.2079,0.0016,-1.617e-18,-0.0177,0.1297,-3e-04,1.516e-18,-0.0395,0.114,1e-04,-5.659e-18
"Pseudochazara_anthelea_BF_6",20,"Gen17_Mut0_ID1","hindwing",49.3478,14.7647,0.1313,-1.993e-15,0.2661,0.0476,-8.895e-05,-6.23e-18,0.348,0.1055,0.0014,8.306e-18,0.0148,0.0716,3e-04,1.817e-18,0.0349,0.0698,5e-04,5.191e-18,-0.0478,0.0488,2e-04,4.413e-18
"Pseudochazara_anthelea_BF_6",20,"Gen19_Mut0_ID5","forewing",62.9647,42.2362,0.2035,-2.029e-15,0.2479,0.046,2e-04,-6.468e-18,0.807,0.2974,0.0037,-1.94e-17,0.2149,0.2174,0.0017,-1.112e-18,-0.0131,0.1411,-2e-04,5.558e-19,-0.0431,0.1156,2e-04,1.132e-17
"Pseudochazara_anthelea_BF_6",20,"Gen19_Mut0_ID5","hindwing",49.0482,15.8825,0.1474,-5.482e-15,0.2641,0.0502,-8.699e-05,-3.322e-17,0.3742,0.1138,0.0017,0,0.0268,0.0787,4e-04,-3.893e-18,0.0305,0.0759,4e-04,5.191e-18,-0.0488,0.0514,1e-04,5.191e-18
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID12","forewing",69.984,50.5161,0.3142,1.055e-14,0.2348,0.037,6.852e-06,3.234e-17,0.9909,0.4039,0.0059,-5.498e-17,0.2744,0.2668,0.0026,-3.234e-18,-0.0818,0.1869,-1e-04,1.051e-17,-0.031,0.1593,2e-04,-8.893e-18
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID12","hindwing",51.2601,15.6899,0.1435,4.984e-16,0.2639,0.048,2.203e-06,-3.322e-17,0.3583,0.1027,0.0012,0,0.0204,0.0727,2e-04,3.634e-18,0.0239,0.0746,2e-04,6.23e-18,-0.0483,0.049,2e-04,-4.672e-18
"Pseudochazara_anthelea_BF_6",20,"Gen15_Mut0_ID12","forewing",62.4775,41.7597,0.1947,2.84e-15,0.2469,0.0447,1e-04,-2.425e-17,0.7949,0.2992,0.0038,1.617e-17,0.2155,0.2222,0.0018,-2.021e-19,-0.0114,0.1372,-2e-04,-1.213e-18,-0.0391,0.1186,2e-04,7.276e-18
"Pseudochazara_anthelea_BF_6",20,"Gen15_Mut0_ID12","hindwing",48.7482,14.1669,0.124,5.98e-15,0.2666,0.0469,-8.157e-05,-8.306e-18,0.3347,0.1015,0.0013,3.115e-17,0.0093,0.0699,3e-04,-2.077e-18,0.0388,0.0665,6e-04,-5.451e-18,-0.045,0.0473,2e-04,-5.191e-18
"Pseudochazara_anthelea_BF_6",20,"Gen17_Mut0_ID9","forewing",64.3198,45.1815,0.246,-8.521e-15,0.2437,0.0431,8.872e-05,-9.702e-18,0.8497,0.345,0.0046,-5.498e-17,0.2503,0.2389,0.0026,1.213e-18,-0.0523,0.1522,1.16e-05,-7.579e-20,-0.0246,0.1288,4e-04,-1.132e-17
"Pseudochazara_anthelea_BF_6",20,"Gen17_Mut0_ID9","hindwing",46.8667,13.2603,0.114,-5.482e-15,0.2687,0.0491,-1e-04,0,0.3167,0.0901,0.0012,-3.115e-17,0.0056,0.0686,4e-04,-4.932e-18,0.0319,0.0616,4e-04,5.191e-18,-0.0436,0.0438,3e-04,5.191e-18
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID3","forewing",68.2984,46.1015,0.2735,-1.014e-14,0.2435,0.0419,2.667e-05,2.102e-17,0.8554,0.343,0.0046,-3.881e-17,0.265,0.249,0.0029,-3.234e-18,-0.0382,0.1642,5e-04,-1.516e-18,-0.0088,0.1333,6e-04,1.779e-17
"Pseudochazara_anthelea_BF_6",20,"Gen18_Mut0_ID3","hindwing",50.9482,13.8156,0.0656,8.971e-15,0.2794,0.0549,-6.3e-05,-2.077e-17,0.3254,0.082,0.0014,2.18e-17,-0.0119,0.072,6e-04,7.787e-19,-0.0173,0.058,-1.002e-05,-4.542e-19,-0.0506,0.0498,-1e-04,-5.191e-18
"Pseudochazara_anthelea_BF_6",20,"Gen19_Mut0_ID3","forewing",62.452,42.7715,0.2255,-4.869e-15,0.2436,0.0438,9.841e-05,1.94e-17,0.7845,0.319,0.0044,-2.264e-17,0.2145,0.2232,0.0024,3.032e-19,-0.055,0.1415,4e-04,-3.638e-18,-0.0262,0.1162,2e-04,-1.455e-17
"Pseudochazara_anthelea_BF_6",20,"Gen19_Mut0_ID3","hindwing",47.5061,14.1147,0.1138,9.967e-16,0.2601,0.0455,-2e-04,0,0.3505,0.087,0.0016,-8.306e-18,-0.0058,0.0809,8e-04,-2.077e-18,0.0163,0.0719,4e-04,-2.466e-18,-0.0474,0.055,2e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID0","forewing",58.6447,38.7738,0.1799,-4.058e-15,0.242,0.0414,3.4e-05,0,0.7552,0.291,0.004,1.94e-17,0.1894,0.1973,0.0016,0,-0.0796,0.1424,-2e-04,2.83e-18,-0.0311,0.1083,3.173e-05,-8.893e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID0","hindwing",46.4223,13.9948,0.1186,9.967e-16,0.2617,0.0457,-9.257e-05,-8.306e-18,0.3377,0.0925,0.0014,6.23e-18,-0.0026,0.0685,6e-04,5.191e-18,0.0359,0.0701,8e-04,3.115e-18,-0.0472,0.0497,3e-04,-2.596e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID1","forewing",63.9794,41.8093,0.2031,6.087e-15,0.2456,0.0445,2e-04,-2.102e-17,0.7827,0.2914,0.0039,0,0.2071,0.221,0.0018,-1.213e-18,0.002,0.1362,2e-04,-1.213e-18,-0.0362,0.1156,2e-04,-4.851e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID1","hindwing",52.3141,15.996,0.1117,5.482e-15,0.265,0.0449,-2e-04,3.322e-17,0.3773,0.0991,0.0018,2.077e-18,-0.0379,0.0922,9e-04,-7.787e-18,3e-04,0.0758,4e-04,1.947e-18,-0.0443,0.0612,1.849e-05,1.038e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID2","forewing",70.6403,48.02,0.2469,9.333e-15,0.2377,0.0327,-1e-04,-2.102e-17,0.8774,0.4402,0.0067,6.468e-18,0.1785,0.2574,0.0028,0,-0.0018,0.161,4e-04,-1.213e-18,-0.074,0.1548,2e-04,1.617e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID2","hindwing",51.8528,14.965,0.0631,5.98e-15,0.2826,0.0475,-3e-04,0,0.3104,0.081,8e-04,-1.661e-17,-0.0423,0.0772,0.001,0,-0.0132,0.0614,-7e-04,1.428e-18,-0.0308,0.0519,-2e-04,3.115e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID3","forewing",55.8814,35.247,-0.0061,1.055e-14,0.2532,0.0376,-2e-04,1.94e-17,0.6388,0.2974,0.0037,1.294e-17,-0.0509,0.1281,-5e-04,2.264e-17,-0.1699,0.1223,-6e-04,-9.297e-18,-0.0326,0.1086,-5e-04,-1.617e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID3","hindwing",52.4512,16.4976,0.0756,3.987e-15,0.2775,0.0542,-4e-04,3.945e-17,0.3701,0.0996,0.0017,-1.454e-17,-0.0246,0.1033,0.0017,0,0.0088,0.0722,-3e-04,3.893e-18,-0.0396,0.062,-3e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID4","forewing",66.9337,40.1299,0.2581,-9.738e-15,0.245,0.0388,-3.391e-05,-2.264e-17,0.7506,0.2669,0.0035,-5.174e-17,0.2008,0.239,0.0028,-2.425e-18,-0.0808,0.1758,3e-04,4.851e-18,0.0026,0.1309,9e-04,1.374e-17
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID4","hindwing",44.1295,15.0612,0.0727,5.482e-15,0.2581,0.0484,-2e-04,-3.738e-17,0.377,0.1071,0.0017,3.115e-17,-0.0419,0.0915,2e-04,-4.932e-18,-0.0081,0.0703,-3e-04,6.489e-19,-0.0436,0.0531,-2e-04,-6.23e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID5","forewing",63.3089,44.7352,0.2094,1.014e-14,0.245,0.0423,2e-04,-2.911e-17,0.8415,0.3987,0.0047,5.498e-17,0.151,0.1996,0.0013,7.681e-18,-0.005,0.1457,-2e-04,0,-0.0986,0.1283,-5e-04,1.213e-17
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID5","hindwing",51.3636,20.6565,0.0752,3.489e-15,0.2593,0.0388,-4e-04,2.492e-17,0.4258,0.1473,0.0031,-3.115e-17,-0.0502,0.0867,-8e-04,2.336e-18,-9e-04,0.0653,3e-04,0,-0.069,0.0718,-4e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID6","forewing",70.7352,41.526,0.2229,-6.087e-15,0.2441,0.039,1e-04,4.851e-18,0.7372,0.3353,0.0054,-1.94e-17,0.1673,0.2149,0.0023,-2.425e-18,0.0679,0.1669,0.001,1.92e-18,-0.0414,0.1146,6e-04,6.468e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID6","hindwing",45.497,11.5868,0.0196,-5.482e-15,0.2814,0.0555,-2e-04,0,0.2397,0.0634,9e-04,-2.077e-17,0.0018,0.0516,3e-04,6.23e-18,0.0084,0.05,-4e-04,6.489e-19,-0.0332,0.0355,-7.065e-05,-7.787e-19
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID7","forewing",71.6793,50.0619,0.3272,5.681e-15,0.2316,0.0361,5.877e-05,-1.455e-17,0.9465,0.4183,0.0064,2.911e-17,0.291,0.2701,0.0032,2.021e-19,-0.0418,0.1738,4e-04,1.132e-17,-0.0161,0.1629,2e-04,-1.617e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID7","hindwing",46.7814,15.7908,0.0401,-7.476e-15,0.2506,0.0373,-2e-04,-3.945e-17,0.3526,0.0971,8e-04,3.945e-17,-0.1352,0.0804,-1.604e-05,-9.863e-18,0.0471,0.0848,-7e-04,-4.932e-18,0.0272,0.0559,-4e-04,5.451e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID8","forewing",61.3795,39.9927,0.1923,-9.333e-15,0.2456,0.0438,-2.137e-05,3.396e-17,0.7515,0.3329,0.0042,2.264e-17,0.2187,0.2318,0.0025,0,-0.0911,0.147,-1e-04,-1.011e-19,-0.0097,0.1242,5e-04,-4.851e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID8","hindwing",57.3656,19.4514,0.116,9.967e-16,0.2717,0.0488,-9.27e-05,3.945e-17,0.437,0.1369,0.002,1.246e-17,-0.0354,0.087,8e-04,5.451e-18,-0.068,0.0902,-7e-04,0,-0.0487,0.0697,-5e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID9","forewing",56.7214,34.4225,0.1101,-3.652e-15,0.2478,0.0448,1.231e-05,1.617e-18,0.6352,0.2525,0.003,0,0.13,0.1728,0.001,-1.112e-18,0.0423,0.1166,2e-04,4.042e-19,-0.0511,0.0964,-6.331e-05,9.702e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID9","hindwing",45.8445,12.8554,0.0568,4.485e-15,0.2863,0.0573,-4e-04,-3.738e-17,0.2785,0.0733,0.001,1.454e-17,-0.0218,0.0703,0.001,0,-0.0022,0.0569,-6e-04,-4.932e-18,-0.0328,0.0452,-7.544e-05,-2.596e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID10","forewing",66.4664,48.1263,0.2841,7.304e-15,0.2354,0.0373,-3.692e-05,0,0.9557,0.3915,0.0056,-4.527e-17,0.249,0.2522,0.0025,8.085e-19,-0.0544,0.1816,4.539e-05,-4.851e-18,-0.0457,0.1608,1e-04,-2.425e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID10","hindwing",47.7196,13.5612,0.1145,1.993e-15,0.267,0.0429,-4.926e-05,0,0.3254,0.0949,0.001,-3.738e-17,-0.0185,0.0681,8.619e-05,5.191e-18,0.0404,0.0652,5e-04,5.451e-18,-0.0408,0.0481,2e-04,6.23e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID11","forewing",58.0989,36.3121,0.1102,7.304e-15,0.2518,0.0471,2e-04,1.617e-18,0.7153,0.2644,0.0028,9.702e-18,0.1416,0.1852,5e-04,3.234e-18,-0.0041,0.1312,-3e-04,-5.053e-18,-0.0636,0.1001,-4e-04,-4.851e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID11","hindwing",50.18,15.5753,0.125,7.974e-15,0.254,0.041,-1e-04,-6.23e-18,0.3727,0.1018,0.0016,0,-0.0139,0.0793,4e-04,-6.749e-18,0.0232,0.076,9e-04,-3.115e-18,-0.0512,0.0525,2e-04,7.787e-19
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID12","forewing",65.1719,45.5692,0.2401,2.029e-15,0.2448,0.0427,9.393e-05,-1.94e-17,0.8818,0.3574,0.0045,0,0.2296,0.2292,0.0019,-3.234e-18,-0.0376,0.1636,-3e-04,0,-0.0513,0.1339,6.996e-05,1.051e-17
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID12","hindwing",47.2437,13.1994,0.0976,7.476e-15,0.2722,0.0493,-3e-04,4.153e-18,0.3114,0.0849,0.0012,1.661e-17,-0.0011,0.0691,8e-04,4.153e-18,0.0265,0.0603,6e-04,-2.206e-18,-0.045,0.0456,3e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID13","forewing",59.6262,39.4023,0.1794,-3.652e-15,0.2458,0.045,2e-04,-2.911e-17,0.743,0.2952,0.0039,-5.821e-17,0.1612,0.2078,0.0015,4.447e-18,-0.0546,0.1408,-3.941e-05,-3.638e-18,-0.0472,0.1003,2.728e-05,-3.234e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID13","hindwing",51.7187,19.5763,0.1688,5.482e-15,0.2599,0.0445,-5.14e-05,-3.945e-17,0.4473,0.1192,0.0022,3.945e-17,0.0206,0.1011,3e-04,0,-0.0018,0.1006,-9.214e-06,-4.672e-18,-0.0548,0.0659,-2.854e-05,-7.787e-18
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID14","forewing",75.6303,47.3917,0.2828,0,0.2369,0.0305,-1e-04,-1.94e-17,0.9319,0.3743,0.0049,6.144e-17,0.0771,0.2473,0.0025,-1.294e-17,-0.0354,0.1572,-8e-04,-2.021e-19,-0.1224,0.1495,-5e-04,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID14","hindwing",42.8206,11.1731,0.0582,-2.492e-15,0.2785,0.0589,-1e-04,4.153e-17,0.2775,0.0665,9e-04,2.699e-17,-0.0096,0.0619,5e-04,5.191e-18,-0.0071,0.0519,-2e-04,-1.298e-18,-0.0441,0.0425,3.78e-05,0
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID15","forewing",62.3563,40.2686,0.2073,-1.298e-14,0.2444,0.0405,-7.221e-05,1.617e-18,0.7661,0.3016,0.0042,-5.821e-17,0.2109,0.2097,0.0021,-4.042e-19,-0.0693,0.1456,2e-04,-4.447e-18,-0.0202,0.1225,5.636e-05,-1.051e-17
"Pseudochazara_anthelea_BF_6",20,"Gen20_Mut0_ID15","hindwing",50.3819,14.6866,0.0941,-5.482e-15,0.2669,0.0466,-2.919e-05,-8.306e-18,0.3394,0.0821,0.0012,0,-0.0338,0.0795,7e-04,-9.344e-18,0.0106,0.0677,7e-04,-1.817e-18,-0.04,0.0507,2e-04,-1.947e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID0","forewing",102.2021,12.7258,0.112,-2.435e-15,0.2484,0.0362,1e-04,3.234e-17,0.2653,0.0648,6e-04,0,0.0146,0.0625,6e-04,4.042e-19,-0.0223,0.0496,-3e-04,2.779e-19,-0.0357,0.044,2e-04,4.851e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID0","hindwing",61.8557,14.2078,0.0166,1.096e-14,0.2314,0.042,3e-04,3.738e-17,0.3016,0.1652,0.0037,6.23e-18,0.0562,0.081,4e-04,6.895e-20,0.1039,0.0931,0.0015,5.84e-19,0.02,0.0507,2e-04,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID1","forewing",129.0358,24.9293,0.1912,-1.461e-14,0.2583,0.046,-3e-04,-1.779e-17,0.5077,0.2282,0.0016,2.425e-17,-0.0271,0.0946,4e-04,-8.085e-18,-0.0045,0.0968,-3e-04,1.112e-18,-0.0839,0.0902,-3e-04,1.617e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID1","hindwing",88.9902,30.8597,-0.2504,-7.974e-15,0.2397,0.0348,-4.14e-05,-2.492e-17,0.6977,0.1813,-0.002,-2.907e-17,0.0257,0.1281,-0.0011,-1.233e-18,-0.1453,0.1127,0.001,7.787e-18,-0.0809,0.0914,-2e-04,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID2","forewing",120.115,19.1911,0.0805,2.029e-15,0.2511,0.0493,-2e-04,1.94e-17,0.4155,0.0964,3e-04,-2.102e-17,-0.0545,0.0838,-5e-04,0,-0.0133,0.0831,6e-04,-1.011e-18,-0.0481,0.0623,-2.576e-05,1.516e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID2","hindwing",124.6279,20.9061,0.0444,-5.482e-15,0.2605,0.0429,2e-04,2.907e-17,0.4757,0.1093,0.0011,3.115e-17,-0.0725,0.1011,-8e-04,1.557e-18,-0.0578,0.0878,-1e-04,-2.466e-18,-0.044,0.0561,4.778e-05,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID3","forewing",99.1631,42.3827,-0.1144,-6.492e-15,0.2419,0.0438,1e-04,4.851e-18,0.8722,0.264,0.0039,-6.468e-17,-0.1744,0.2603,7e-04,-4.042e-19,-0.0898,0.2006,5e-04,-8.085e-18,-0.0202,0.1535,3.345e-06,7.681e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID3","hindwing",63.2208,25.986,-0.1409,5.98e-15,0.2568,0.0446,5e-04,-2.077e-17,0.5322,0.1551,-0.0022,-2.699e-17,-0.0157,0.1109,-5e-04,2.077e-18,0.0519,0.1036,-7e-04,-8.825e-18,-0.0766,0.0728,6.074e-05,3.115e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID4","forewing",75.1244,10.9801,-0.1166,-6.492e-15,0.27,0.0572,2e-04,3.557e-17,0.2105,0.0469,-3e-04,0,-0.0088,0.0428,-7.047e-05,2.223e-18,0.0254,0.0338,1e-04,1.314e-18,-0.03,0.0308,1e-04,1.213e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID4","hindwing",107.567,19.0786,-0.2266,1.047e-14,0.2567,0.0495,-2e-04,-1.454e-17,0.4308,0.108,-8e-04,0,0.1283,0.0868,-6e-04,-7.787e-19,0.0435,0.0793,8.308e-05,7.787e-19,-0.0066,0.0638,-2e-04,3.115e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID5","forewing",80.7575,19.8312,-0.0278,0,0.2675,0.0454,-2e-04,1.779e-17,0.374,0.1235,0.0013,9.702e-18,-0.0275,0.0659,-1e-04,-1.213e-18,-0.066,0.0753,-5e-04,4.447e-18,-0.0422,0.0518,-6.668e-06,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID5","hindwing",80.032,18.2059,-0.0945,-1.047e-14,0.2595,0.04,2e-04,8.306e-18,0.368,0.0941,0.0015,0,-0.0552,0.0847,-0.001,4.153e-18,0.0213,0.0729,8.107e-06,0,-0.0392,0.0583,2e-04,2.466e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID6","forewing",114.8499,33.2531,0.2856,1.258e-14,0.2362,0.0296,-9.815e-06,1.94e-17,0.6021,0.235,0.0021,-1.617e-17,0.2213,0.1576,0.0014,1.737e-20,-0.0238,0.0941,-2e-04,-6.064e-19,0.0132,0.1171,6e-04,1.051e-17
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID6","hindwing",100.1963,32.3784,-0.2817,4.984e-15,0.2417,0.0379,-8.539e-05,3.322e-17,0.7559,0.2083,1e-04,-3.945e-17,-0.0287,0.1724,1e-04,-3.082e-19,-0.0973,0.1819,-0.0025,-7.268e-18,-0.0726,0.1217,6e-04,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID7","forewing",168.0965,46.845,-0.1068,-4.058e-16,0.2358,0.0396,-2e-04,2.911e-17,0.9258,0.2439,9e-04,-6.144e-17,0.0877,0.2322,0.0012,1.455e-17,-0.2021,0.2404,7e-04,-8.085e-19,-0.0085,0.1274,5e-04,1.051e-17
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID7","hindwing",131.8977,38.6122,-0.367,-5.98e-15,0.2357,0.0327,-5e-04,-1.661e-17,0.8535,0.2193,8e-04,8.306e-17,0.2035,0.2413,6e-04,-3.115e-18,-0.0359,0.1493,-0.002,0,-0.0312,0.1328,3e-04,-4.153e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID8","forewing",85.3965,14.7398,0.0274,8.115e-15,0.2525,0.0372,-6.316e-05,2.264e-17,0.2738,0.08,1e-04,9.702e-18,-0.1197,0.0923,3e-04,6.064e-19,-0.0141,0.0585,-6e-04,1.011e-18,0.0326,0.0542,-7.827e-05,8.085e-19
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID8","hindwing",101.2081,16.9167,-0.1141,6.977e-15,0.246,0.0387,-1e-04,-1.661e-17,0.4074,0.136,-4e-04,1.246e-17,-0.0065,0.1061,-0.0014,6.489e-20,-0.0551,0.0832,1.522e-05,-4.542e-19,-0.0352,0.0469,-4e-04,-9.344e-18
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID9","forewing",93.1304,62.9405,-0.0169,-1.014e-14,0.2345,0.0379,-1e-04,-1.132e-17,1.2868,0.3614,0.0015,2.911e-17,-0.2413,0.3462,-0.0016,6.468e-18,0.2279,0.2678,4e-04,4.447e-18,-0.0262,0.198,4e-04,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID9","hindwing",73.4026,41.9155,-0.1541,0,0.2493,0.0412,-2e-04,-3.738e-17,0.8454,0.2351,4e-04,0,-0.3858,0.2444,0.0012,3.738e-17,-0.0894,0.144,-0.002,-9.344e-18,0.1008,0.1499,-4e-04,0
"Pseudochazara_anthelea_BF_7",0,"Gen0_Mut0_ID10","forewing",120.6618,25.9681,0.1074,-5.681e-15,0.2784,0.0458,-1e-04,-2.587e-17,0.4445,0.1098,2e-04,-9.702e-18,0.039,0.1102,4e-04,1.455e-17,0.052,0.0824,-2e-04,-7.074e-19,-0.0413,0.0548,6.992e-05,0
